task_id,topic_id,task_type,instruction,prompt,correct_answer,accepted_answers,error_explanation,status
demonstrativos_0054,demonstrativos,correct_mistake,Исправь ошибку,Quiero este flores.,Quiero estas flores.,Quiero estas flores.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0055,demonstrativos,correct_mistake,Исправь ошибку,Aquellos casa es antigua.,Aquella casa es antigua.,Aquella casa es antigua.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0056,demonstrativos,correct_mistake,Исправь ошибку,Ese aquí es mi libro.,Este es mi libro.,Este es mi libro.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0057,demonstrativos,correct_mistake,Исправь ошибку,Aquello mesa es grande.,Aquella mesa es grande.,Aquella mesa es grande.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0058,demonstrativos,correct_mistake,Исправь ошибку,Esto coche es nuevo.,Este coche es nuevo.,Este coche es nuevo.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0059,demonstrativos,correct_mistake,Исправь ошибку,Quiero este flores.,Quiero estas flores.,Quiero estas flores.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0060,demonstrativos,correct_mistake,Исправь ошибку,Aquellos casa es antigua.,Aquella casa es antigua.,Aquella casa es antigua.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0061,demonstrativos,correct_mistake,Исправь ошибку,Ese aquí es mi libro.,Este es mi libro.,Este es mi libro.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0062,demonstrativos,correct_mistake,Исправь ошибку,Aquello mesa es grande.,Aquella mesa es grande.,Aquella mesa es grande.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0063,demonstrativos,correct_mistake,Исправь ошибку,Esto coche es nuevo.,Este coche es nuevo.,Este coche es nuevo.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0064,demonstrativos,correct_mistake,Исправь ошибку,Quiero este flores.,Quiero estas flores.,Quiero estas flores.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0065,demonstrativos,correct_mistake,Исправь ошибку,Aquellos casa es antigua.,Aquella casa es antigua.,Aquella casa es antigua.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0066,demonstrativos,correct_mistake,Исправь ошибку,Ese aquí es mi libro.,Este es mi libro.,Este es mi libro.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0067,demonstrativos,correct_mistake,Исправь ошибку,Aquello mesa es grande.,Aquella mesa es grande.,Aquella mesa es grande.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0068,demonstrativos,correct_mistake,Исправь ошибку,Esto coche es nuevo.,Este coche es nuevo.,Este coche es nuevo.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0069,demonstrativos,correct_mistake,Исправь ошибку,Quiero este flores.,Quiero estas flores.,Quiero estas flores.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0070,demonstrativos,correct_mistake,Исправь ошибку,Aquellos casa es antigua.,Aquella casa es antigua.,Aquella casa es antigua.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0071,demonstrativos,correct_mistake,Исправь ошибку,Ese aquí es mi libro.,Este es mi libro.,Este es mi libro.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0072,demonstrativos,correct_mistake,Исправь ошибку,Aquello mesa es grande.,Aquella mesa es grande.,Aquella mesa es grande.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0073,demonstrativos,correct_mistake,Исправь ошибку,Esto coche es nuevo.,Este coche es nuevo.,Este coche es nuevo.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0074,demonstrativos,correct_mistake,Исправь ошибку,Quiero este flores.,Quiero estas flores.,Quiero estas flores.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0075,demonstrativos,correct_mistake,Исправь ошибку,Aquellos casa es antigua.,Aquella casa es antigua.,Aquella casa es antigua.,Согласуйте указательное местоимение по роду и числу.,active
demonstrativos_0076,demonstrativos,translation,Переведи на испанский,Этот стул очень удобный.,Esta silla es muy cómoda.,Esta silla es muy cómoda.,,active
demonstrativos_0077,demonstrativos,translation,Переведи на испанский,Та книга (у тебя) интересная.,Ese libro es interesante.,Ese libro es interesante.,,active
demonstrativos_0078,demonstrativos,translation,Переведи на испанский,Вон тот дом красивый.,Aquella casa es bonita.,Aquella casa es bonita.,,active
demonstrativos_0079,demonstrativos,translation,Переведи на испанский,Что это?,¿Qué es esto?,¿Qué es esto?,,active
demonstrativos_0080,demonstrativos,translation,Переведи на испанский,Мне нравятся эти цветы.,Me gustan estas flores.,Me gustan estas flores.,,active
demonstrativos_0081,demonstrativos,translation,Переведи на испанский,Этот стул очень удобный.,Esta silla es muy cómoda.,Esta silla es muy cómoda.,,active
demonstrativos_0082,demonstrativos,translation,Переведи на испанский,Та книга (у тебя) интересная.,Ese libro es interesante.,Ese libro es interesante.,,active
demonstrativos_0083,demonstrativos,translation,Переведи на испанский,Вон тот дом красивый.,Aquella casa es bonita.,Aquella casa es bonita.,,active
demonstrativos_0084,demonstrativos,translation,Переведи на испанский,Что это?,¿Qué es esto?,¿Qué es esto?,,active
demonstrativos_0085,demonstrativos,translation,Переведи на испанский,Мне нравятся эти цветы.,Me gustan estas flores.,Me gustan estas flores.,,active
demonstrativos_0086,demonstrativos,translation,Переведи на испанский,Этот стул очень удобный.,Esta silla es muy cómoda.,Esta silla es muy cómoda.,,active
demonstrativos_0087,demonstrativos,translation,Переведи на испанский,Та книга (у тебя) интересная.,Ese libro es interesante.,Ese libro es interesante.,,active
demonstrativos_0088,demonstrativos,translation,Переведи на испанский,Вон тот дом красивый.,Aquella casa es bonita.,Aquella casa es bonita.,,active
