item_id,topic_id,spanish,russian,item_type,gender,number,tags,example_es,example_ru,accepted_answers_es,accepted_answers_ru,explanation,status
v1231,appearance,joven,молодой,adjective,,,"appearance,a1","Mi profesora es joven, pero tiene mucha experiencia.","Моя преподавательница молодая, но у неё большой опыт.",joven,молодой;молодая,Базовая лексика по теме «Внешность человека».,active
v1232,appearance,mayor,"пожилой, старше",adjective,,,"appearance,a1",Su hermano mayor vive en Sevilla.,Его старший брат живёт в Севилье.,mayor,старший;старшая;пожилой;пожилая,Базовая лексика по теме «Внешность человека».,active
v1233,appearance,viejo,старый,adjective,,,"appearance,a1",El perro ya está viejo y camina despacio.,Пёс уже старый и ходит медленно.,viejo;vieja,старый;старая,Базовая лексика по теме «Внешность человека».,active
v1234,appearance,guapo,"красивый, симпатичный",adjective,,,"appearance,a1",Tu primo es muy guapo.,Твой двоюродный брат очень симпатичный.,guapo;guapa,красивый;красивая;симпатичный;симпатичная,Базовая лексика по теме «Внешность человека».,active
v1235,appearance,bonito,"красивый, милый",adjective,,,"appearance,a1",Tiene una sonrisa bonita.,У неё красивая улыбка.,bonito;bonita,красивый;красивая;милый;милая,Базовая лексика по теме «Внешность человека».,active
v1236,appearance,feo,некрасивый,adjective,,,"appearance,a1",No me gusta decir que alguien es feo.,"Мне не нравится говорить, что кто-то некрасивый.",feo;fea,некрасивый;некрасивая,Базовая лексика по теме «Внешность человека».,active
v1237,appearance,atractivo,привлекательный,adjective,,,"appearance,a1",Es una persona atractiva y segura.,Это привлекательный и уверенный человек.,atractivo;atractiva,привлекательный;привлекательная,Базовая лексика по теме «Внешность человека».,active
v1238,appearance,elegante,элегантный,adjective,,,"appearance,a1",Hoy vas muy elegante.,Сегодня ты очень элегантно выглядишь.,elegante,элегантный;элегантная,Базовая лексика по теме «Внешность человека».,active
v1239,appearance,moderno,"современный, модный",adjective,,,"appearance,a1",Lleva un estilo moderno.,У него современный стиль.,moderno;moderna,современный;современная;модный;модная,Базовая лексика по теме «Внешность человека».,active
v1240,appearance,deportivo,спортивный,adjective,,,"appearance,a1",Prefiere un estilo deportivo.,Он предпочитает спортивный стиль.,deportivo;deportiva,спортивный;спортивная,Базовая лексика по теме «Внешность человека».,active
v1241,appearance,limpio,чистый,adjective,,,"appearance,a1",El niño siempre llega limpio al colegio.,Ребёнок всегда приходит в школу чистым.,limpio;limpia,чистый;чистая,Базовая лексика по теме «Внешность человека».,active
v1242,appearance,sucio,грязный,adjective,,,"appearance,a1",Después del partido tenía la camiseta sucia.,После матча у него была грязная футболка.,sucio;sucia,грязный;грязная,Базовая лексика по теме «Внешность человека».,active
v1243,appearance,rubio,"светловолосый, блондин",adjective,,,"appearance,a1",Mi hermana es rubia y tiene los ojos verdes.,"Моя сестра блондинка, и у неё зелёные глаза.",rubio;rubia,светловолосый;светловолосая;блондин;блондинка,Базовая лексика по теме «Внешность человека».,active
